STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
9,1803,1,G,1,1994-10-25,1.581,1.567,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.583,1.559,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.587,1.555,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.623,1.526,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.623,1.526,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.623,1.526,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1994-01-19,1.715,1.734,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.63,1.522,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
9,1803,1,G,1,1994-07-27,1.571,1.579,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.67,1.509,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
