STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR
9,4008,1,G,4,1999-07-01,1.362,1.484,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.362,1.484,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.334,1.54,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.334,1.54,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.334,1.54,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.392,1.455,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.392,1.455,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,1999-07-01,1.392,1.455,JRCP,46.0,,0.0,0.0,9.0,0.0,,,,,10.4,1999,1870.0,729.0,094008,238,10.6,1127.5,1985-07-01,90.63690476190476,CT
9,4008,1,G,4,2001-08-15,1.51,1.395,JRCP,,,,,,,,,,,10.4,2001,,,094008,231,10.3,949.9,1985-07-01,,CT
9,4008,1,G,4,2001-08-15,1.534,1.355,JRCP,,,,,,,,,,,10.4,2001,,,094008,231,10.3,949.9,1985-07-01,,CT
9,4008,1,G,4,2001-08-15,1.425,1.421,JRCP,,,,,,,,,,,10.4,2001,,,094008,231,10.3,949.9,1985-07-01,,CT
9,4008,1,G,4,2001-08-15,1.5,1.374,JRCP,,,,,,,,,,,10.4,2001,,,094008,231,10.3,949.9,1985-07-01,,CT
9,4008,1,G,4,1990-08-30,1.476,1.395,JRCP,,,,,,,,,,,10.4,1990,,,094008,115,11.3,1378.8,1985-07-01,,CT
9,4008,1,G,4,1997-08-22,1.389,1.572,JRCP,38.0,,0.2,0.0,6.0,0.0,,,,,10.4,1997,,738.0,094008,229,9.4,964.1,1985-07-01,,CT
9,4008,1,G,4,2001-08-15,1.423,1.497,JRCP,,,,,,,,,,,10.4,2001,,,094008,231,10.3,949.9,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.355,1.28,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.355,1.28,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1990-08-30,1.593,1.443,JRCP,,,,,,,,,,,10.4,1990,,,094008,115,11.3,1378.8,1985-07-01,,CT
9,4008,1,G,4,1990-08-30,1.539,1.416,JRCP,,,,,,,,,,,10.4,1990,,,094008,115,11.3,1378.8,1985-07-01,,CT
9,4008,1,G,4,1991-07-25,1.456,1.385,JRCP,,,,,,,,,,,10.4,1991,,1790.0,094008,209,11.2,1087.3,1985-07-01,,CT
9,4008,1,G,4,1991-07-25,1.448,1.412,JRCP,,,,,,,,,,,10.4,1991,,1790.0,094008,209,11.2,1087.3,1985-07-01,,CT
9,4008,1,G,4,1991-07-25,1.479,1.492,JRCP,,,,,,,,,,,10.4,1991,,1790.0,094008,209,11.2,1087.3,1985-07-01,,CT
9,4008,1,G,4,1991-07-25,1.554,1.378,JRCP,,,,,,,,,,,10.4,1991,,1790.0,094008,209,11.2,1087.3,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.391,1.322,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.391,1.322,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1990-08-30,1.51,1.433,JRCP,,,,,,,,,,,10.4,1990,,,094008,115,11.3,1378.8,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.337,1.322,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.337,1.322,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1990-08-30,1.606,1.447,JRCP,,,,,,,,,,,10.4,1990,,,094008,115,11.3,1378.8,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.285,1.321,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.285,1.321,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1989-10-27,1.52,1.595,JRCP,,,,,,,,,,,10.4,1989,,,094008,449,9.5,1464.3,1985-07-01,88.84722222222223,CT
9,4008,1,G,4,1989-10-27,1.602,1.536,JRCP,,,,,,,,,,,10.4,1989,,,094008,449,9.5,1464.3,1985-07-01,88.84722222222223,CT
9,4008,1,G,4,1989-10-27,1.574,1.563,JRCP,,,,,,,,,,,10.4,1989,,,094008,449,9.5,1464.3,1985-07-01,88.84722222222223,CT
9,4008,1,G,4,1989-10-27,1.529,1.561,JRCP,,,,,,,,,,,10.4,1989,,,094008,449,9.5,1464.3,1985-07-01,88.84722222222223,CT
9,4008,1,G,4,1991-07-25,1.373,1.396,JRCP,,,,,,,,,,,10.4,1991,,1790.0,094008,209,11.2,1087.3,1985-07-01,,CT
9,4008,1,G,4,1997-08-22,1.404,1.618,JRCP,38.0,,0.2,0.0,6.0,0.0,,,,,10.4,1997,,738.0,094008,229,9.4,964.1,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.385,1.279,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1992-07-28,1.385,1.279,JRCP,,,,,,,,,,,10.4,1992,1530.0,1489.0,094008,273,9.2,1132.7,1985-07-01,,CT
9,4008,1,G,4,1994-07-26,1.456,1.624,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1994-07-26,1.456,1.624,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1994-07-26,1.456,1.624,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1994,1600.0,951.0,094008,435,10.1,1338.1,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1997-08-22,1.395,1.579,JRCP,38.0,,0.2,0.0,6.0,0.0,,,,,10.4,1997,,738.0,094008,229,9.4,964.1,1985-07-01,,CT
9,4008,1,G,4,1997-08-22,1.4,1.517,JRCP,38.0,,0.2,0.0,6.0,0.0,,,,,10.4,1997,,738.0,094008,229,9.4,964.1,1985-07-01,,CT
