STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
10,1201,1,G,4,1997-12-14,1.973,1.977,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1997,,,101201,37,14.8,1105.1,1966-06-01,DE
10,1201,1,G,4,1997-12-14,1.956,1.97,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1997,,,101201,37,14.8,1105.1,1966-06-01,DE
10,1201,1,G,4,1997-12-14,1.965,1.944,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1997,,,101201,37,14.8,1105.1,1966-06-01,DE
10,1201,1,G,4,1997-12-14,1.994,1.905,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1997,,,101201,37,14.8,1105.1,1966-06-01,DE
10,1201,1,G,4,1998-07-29,1.987,1.967,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1998,,,101201,19,15.1,1073.2,1966-06-01,DE
10,1201,1,G,4,1998-07-29,1.966,1.934,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1998,,,101201,19,15.1,1073.2,1966-06-01,DE
10,1201,1,G,4,1998-07-29,2.016,1.947,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1998,,,101201,19,15.1,1073.2,1966-06-01,DE
10,1201,1,G,4,1998-07-29,1.946,1.983,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1998,,,101201,19,15.1,1073.2,1966-06-01,DE
10,1201,1,G,4,1998-07-29,1.948,1.978,JRCP,9,,3.0,11.7,1,0.0,,,,,9.2,1998,,,101201,19,15.1,1073.2,1966-06-01,DE
10,1201,1,G,4,2001-02-21,1.956,1.978,JRCP,,,,,,,,,,,9.2,2001,,,101201,28,14.2,1032.2,1966-06-01,DE
10,1201,1,G,4,2001-02-21,1.981,1.944,JRCP,,,,,,,,,,,9.2,2001,,,101201,28,14.2,1032.2,1966-06-01,DE
10,1201,1,G,4,2001-02-21,1.915,2.043,JRCP,,,,,,,,,,,9.2,2001,,,101201,28,14.2,1032.2,1966-06-01,DE
10,1201,1,G,4,2001-02-21,1.994,1.947,JRCP,,,,,,,,,,,9.2,2001,,,101201,28,14.2,1032.2,1966-06-01,DE
10,1201,1,G,4,2001-02-21,1.97,1.954,JRCP,,,,,,,,,,,9.2,2001,,,101201,28,14.2,1032.2,1966-06-01,DE
10,4002,1,G,4,1990-03-27,2.373,1.903,JRCP,,,,,,,,,,,8.1,1990,,,104002,22,15.0,1065.9,1977-06-01,DE
10,4002,1,G,4,1991-06-14,2.192,1.975,JRCP,,,,,,,,,,,8.1,1991,,,104002,29,15.0,1039.6,1977-06-01,DE
10,4002,1,G,4,1991-06-14,2.162,1.913,JRCP,,,,,,,,,,,8.1,1991,,,104002,29,15.0,1039.6,1977-06-01,DE
10,4002,1,G,4,1991-06-14,2.229,1.987,JRCP,,,,,,,,,,,8.1,1991,,,104002,29,15.0,1039.6,1977-06-01,DE
10,4002,1,G,4,1991-06-14,2.184,1.939,JRCP,,,,,,,,,,,8.1,1991,,,104002,29,15.0,1039.6,1977-06-01,DE
10,4002,1,G,4,1991-06-14,2.173,1.971,JRCP,,,,,,,,,,,8.1,1991,,,104002,29,15.0,1039.6,1977-06-01,DE
10,4002,1,G,4,1992-06-24,1.838,1.943,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1992,,,104002,45,12.9,1006.2,1977-06-01,DE
10,4002,1,G,4,1992-06-24,1.829,1.887,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1992,,,104002,45,12.9,1006.2,1977-06-01,DE
10,4002,1,G,4,1992-06-24,1.822,1.943,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1992,,,104002,45,12.9,1006.2,1977-06-01,DE
10,4002,1,G,4,1992-06-24,1.842,1.951,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1992,,,104002,45,12.9,1006.2,1977-06-01,DE
10,4002,1,G,4,1992-06-24,1.81,1.956,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1992,,,104002,45,12.9,1006.2,1977-06-01,DE
10,4002,1,G,4,1993-03-12,1.859,1.913,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1993,,,104002,81,13.5,1064.0,1977-06-01,DE
10,4002,1,G,4,1993-03-12,1.876,1.957,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1993,,,104002,81,13.5,1064.0,1977-06-01,DE
10,4002,1,G,4,1993-03-12,1.834,1.963,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1993,,,104002,81,13.5,1064.0,1977-06-01,DE
10,4002,1,G,4,1993-03-12,1.817,1.941,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1993,,,104002,81,13.5,1064.0,1977-06-01,DE
10,4002,1,G,4,1993-03-12,1.868,1.932,JRCP,0,,0.6,10.2,0,0.0,,,,,8.1,1993,,,104002,81,13.5,1064.0,1977-06-01,DE
10,4002,2,G,4,1993-06-15,2.366,1.911,JRCP,,,,,,,,,,,8.1,1993,,,104002,81,13.5,1064.0,,DE
10,4002,2,G,4,1993-06-15,2.306,2.008,JRCP,,,,,,,,,,,8.1,1993,,,104002,81,13.5,1064.0,,DE
10,4002,2,G,4,1993-06-15,2.34,1.905,JRCP,,,,,,,,,,,8.1,1993,,,104002,81,13.5,1064.0,,DE
10,4002,2,G,4,1993-06-15,2.316,1.959,JRCP,,,,,,,,,,,8.1,1993,,,104002,81,13.5,1064.0,,DE
10,4002,2,G,4,1993-06-15,2.316,1.959,JRCP,,,,,,,,,,,8.1,1993,,,104002,81,13.5,1064.0,,DE
10,5004,1,G,5,1990-03-28,1.069,1.439,CRCP,,,,,,,,,,,9.0,1990,,,105004,31,13.9,1224.5,1977-06-01,DE
10,5004,1,G,5,1990-03-28,1.041,1.443,CRCP,,,,,,,,,,,9.0,1990,,,105004,31,13.9,1224.5,1977-06-01,DE
10,5004,1,G,5,1990-03-28,1.057,1.402,CRCP,,,,,,,,,,,9.0,1990,,,105004,31,13.9,1224.5,1977-06-01,DE
10,5004,1,G,5,1990-03-28,1.049,1.453,CRCP,,,,,,,,,,,9.0,1990,,,105004,31,13.9,1224.5,1977-06-01,DE
10,5004,1,G,5,1990-03-28,1.073,1.479,CRCP,,,,,,,,,,,9.0,1990,,,105004,31,13.9,1224.5,1977-06-01,DE
10,5004,1,G,5,1991-06-17,1.106,1.313,CRCP,,,,,,,,,,,9.0,1991,,,105004,57,13.8,1154.0,1977-06-01,DE
