STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,PLASTICITY_INDEX,PERCENT_FINER_02,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
47,1023,1,G,2,1990-05-11,0.764,0.822,ACATB,,,,,,,,,8,8,6,5.3,,,1990,,,471023,23.0,14.3,1451.7,1972-06-01,TN
47,1023,1,G,2,1990-05-11,0.77,0.827,ACATB,,,,,,,,,8,8,6,5.3,,,1990,,,471023,23.0,14.3,1451.7,1972-06-01,TN
47,1023,1,G,2,1990-05-11,0.743,0.811,ACATB,,,,,,,,,8,8,6,5.3,,,1990,,,471023,23.0,14.3,1451.7,1972-06-01,TN
47,1023,1,G,2,1990-05-11,0.79,0.756,ACATB,,,,,,,,,8,8,6,5.3,,,1990,,,471023,23.0,14.3,1451.7,1972-06-01,TN
47,1023,1,G,2,1990-05-11,0.723,0.812,ACATB,,,,,,,,,8,8,6,5.3,,,1990,,,471023,23.0,14.3,1451.7,1972-06-01,TN
47,1023,2,G,2,1991-06-13,0.821,0.895,ACATB,30.0,20.0,,191.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1991,,,471023,50.0,14.3,1548.6,,TN
47,1023,2,G,2,1991-06-13,0.833,0.788,ACATB,30.0,20.0,,191.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1991,,,471023,50.0,14.3,1548.6,,TN
47,1023,2,G,2,1991-06-13,0.832,0.9,ACATB,30.0,20.0,,191.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1991,,,471023,50.0,14.3,1548.6,,TN
47,1023,2,G,2,1991-06-13,0.82,0.861,ACATB,30.0,20.0,,191.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1991,,,471023,50.0,14.3,1548.6,,TN
47,1023,2,G,2,1991-06-13,0.861,0.8,ACATB,30.0,20.0,,191.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1991,,,471023,50.0,14.3,1548.6,,TN
47,1023,2,G,2,1992-08-31,0.935,0.62,ACATB,29.0,19.0,180.0,0.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1992,,2780.0,471023,37.0,13.0,1148.3,,TN
47,1023,2,G,2,1992-08-31,0.872,0.659,ACATB,29.0,19.0,180.0,0.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1992,,2780.0,471023,37.0,13.0,1148.3,,TN
47,1023,2,G,2,1992-08-31,0.886,0.691,ACATB,29.0,19.0,180.0,0.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1992,,2780.0,471023,37.0,13.0,1148.3,,TN
47,1023,2,G,2,1992-08-31,0.942,0.647,ACATB,29.0,19.0,180.0,0.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1992,,2780.0,471023,37.0,13.0,1148.3,,TN
47,1023,2,G,2,1992-08-31,0.935,0.618,ACATB,29.0,19.0,180.0,0.0,0.0,0.0,0.0,0.0,10,10,6,5.3,,,1992,,2780.0,471023,37.0,13.0,1148.3,,TN
47,1023,2,G,2,1994-06-08,0.976,0.608,ACATB,37.0,29.0,1109.0,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,1994,,,471023,125.0,13.2,1854.3,,TN
47,1023,2,G,2,1994-06-08,0.879,0.67,ACATB,37.0,29.0,1109.0,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,1994,,,471023,125.0,13.2,1854.3,,TN
47,1023,2,G,2,1994-06-08,0.956,0.613,ACATB,37.0,29.0,1109.0,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,1994,,,471023,125.0,13.2,1854.3,,TN
47,1023,2,G,2,1994-06-08,0.991,0.613,ACATB,37.0,29.0,1109.0,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,1994,,,471023,125.0,13.2,1854.3,,TN
47,1023,2,G,2,1994-06-08,0.952,0.621,ACATB,37.0,29.0,1109.0,0.0,0.0,0.0,0.0,0.0,,,,5.3,,,1994,,,471023,125.0,13.2,1854.3,,TN
47,1028,1,G,2,1990-05-09,1.219,1.2,ACTB,,,,,,,,,10,9,10,7.0,24.0,,1990,,,471028,13.0,14.8,1240.5,1983-09-01,TN
47,1028,1,G,2,1990-05-09,1.188,1.209,ACTB,,,,,,,,,10,9,10,7.0,24.0,,1990,,,471028,13.0,14.8,1240.5,1983-09-01,TN
47,1028,1,G,2,1990-05-09,1.208,1.204,ACTB,,,,,,,,,10,9,10,7.0,24.0,,1990,,,471028,13.0,14.8,1240.5,1983-09-01,TN
47,1028,1,G,2,1990-05-09,1.228,1.185,ACTB,,,,,,,,,10,9,10,7.0,24.0,,1990,,,471028,13.0,14.8,1240.5,1983-09-01,TN
47,1028,1,G,2,1990-05-09,1.238,1.213,ACTB,,,,,,,,,10,9,10,7.0,24.0,,1990,,,471028,13.0,14.8,1240.5,1983-09-01,TN
47,1028,1,G,2,1992-05-15,1.329,1.48,ACTB,0.0,0.0,0.0,0.0,0.0,0.0,185.9,0.0,11,9,11,7.0,24.0,,1992,,,471028,21.0,13.8,1153.5,1983-09-01,TN
47,1028,1,G,2,1992-05-15,1.356,1.409,ACTB,0.0,0.0,0.0,0.0,0.0,0.0,185.9,0.0,11,9,11,7.0,24.0,,1992,,,471028,21.0,13.8,1153.5,1983-09-01,TN
47,1028,1,G,2,1992-05-15,1.333,1.481,ACTB,0.0,0.0,0.0,0.0,0.0,0.0,185.9,0.0,11,9,11,7.0,24.0,,1992,,,471028,21.0,13.8,1153.5,1983-09-01,TN
47,1028,1,G,2,1992-05-15,1.343,1.462,ACTB,0.0,0.0,0.0,0.0,0.0,0.0,185.9,0.0,11,9,11,7.0,24.0,,1992,,,471028,21.0,13.8,1153.5,1983-09-01,TN
47,1028,1,G,2,1992-05-15,1.346,1.439,ACTB,0.0,0.0,0.0,0.0,0.0,0.0,185.9,0.0,11,9,11,7.0,24.0,,1992,,,471028,21.0,13.8,1153.5,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.399,1.315,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.399,1.315,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.414,1.323,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.414,1.323,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.385,1.352,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.385,1.352,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.36,1.343,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.36,1.343,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.291,1.448,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1994-02-28,1.291,1.448,ACTB,1.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,,7.0,24.0,,1994,290.0,125.0,471028,101.0,13.6,1520.4,1983-09-01,TN
47,1028,1,G,2,1996-05-02,1.471,1.428,ACTB,,,,,,,,,10,6,10,7.0,24.0,,1996,,138.0,471028,106.0,13.6,1343.9,1983-09-01,TN
47,1028,1,G,2,1996-05-02,1.442,1.483,ACTB,,,,,,,,,10,6,10,7.0,24.0,,1996,,138.0,471028,106.0,13.6,1343.9,1983-09-01,TN
47,1028,1,G,2,1996-05-02,1.454,1.451,ACTB,,,,,,,,,10,6,10,7.0,24.0,,1996,,138.0,471028,106.0,13.6,1343.9,1983-09-01,TN
47,1028,1,G,2,1996-05-02,1.47,1.416,ACTB,,,,,,,,,10,6,10,7.0,24.0,,1996,,138.0,471028,106.0,13.6,1343.9,1983-09-01,TN
47,1028,1,G,2,1996-05-02,1.483,1.423,ACTB,,,,,,,,,10,6,10,7.0,24.0,,1996,,138.0,471028,106.0,13.6,1343.9,1983-09-01,TN
47,1029,1,G,2,1990-05-08,0.668,0.668,ACATB,,,,,,,,,3,3,2,2.8,,,1990,,,471029,9.0,15.9,2032.4,1982-10-01,TN
47,1029,1,G,2,1990-05-08,0.712,0.757,ACATB,,,,,,,,,3,3,2,2.8,,,1990,,,471029,9.0,15.9,2032.4,1982-10-01,TN
47,1029,1,G,2,1990-05-08,0.656,0.663,ACATB,,,,,,,,,3,3,2,2.8,,,1990,,,471029,9.0,15.9,2032.4,1982-10-01,TN
47,1029,1,G,2,1990-05-08,0.704,0.753,ACATB,,,,,,,,,3,3,2,2.8,,,1990,,,471029,9.0,15.9,2032.4,1982-10-01,TN
47,1029,1,G,2,1990-05-08,0.705,0.666,ACATB,,,,,,,,,3,3,2,2.8,,,1990,,,471029,9.0,15.9,2032.4,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.692,0.822,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.692,0.822,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.691,0.772,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.691,0.772,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.711,0.789,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.711,0.789,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.687,0.8,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.687,0.8,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.69,0.848,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1994-02-25,0.69,0.848,ACATB,53.0,9.0,374.0,7813.0,0.0,0.0,0.0,0.0,,,,2.8,,,1994,260.0,,471029,78.0,14.8,1934.2,1982-10-01,TN
47,1029,1,G,2,1995-12-07,0.838,0.97,ACATB,,,,,,,,,4,4,3,2.8,,,1995,,,471029,76.0,14.7,1501.6,1982-10-01,TN
47,1029,1,G,2,1995-12-07,0.795,0.992,ACATB,,,,,,,,,4,4,3,2.8,,,1995,,,471029,76.0,14.7,1501.6,1982-10-01,TN
