STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
36,1011,1,G,1,1990-06-05,1.104,1.061,ACUB,,,,,,,,,6,5,6,9.799999999999999,,1990,,,361011,238,10.2,1259.9,1984-06-01,NY
36,1011,1,G,1,1990-06-05,1.104,1.041,ACUB,,,,,,,,,6,5,6,9.799999999999999,,1990,,,361011,238,10.2,1259.9,1984-06-01,NY
36,1011,1,G,1,1990-06-05,1.155,0.999,ACUB,,,,,,,,,6,5,6,9.799999999999999,,1990,,,361011,238,10.2,1259.9,1984-06-01,NY
36,1011,1,G,1,1990-06-05,1.133,1.033,ACUB,,,,,,,,,6,5,6,9.799999999999999,,1990,,,361011,238,10.2,1259.9,1984-06-01,NY
36,1011,1,G,1,1990-06-05,1.156,1.049,ACUB,,,,,,,,,6,5,6,9.799999999999999,,1990,,,361011,238,10.2,1259.9,1984-06-01,NY
36,1011,1,G,1,1991-07-30,1.198,1.157,ACUB,,,,,,,,,5,5,4,9.799999999999999,,1991,,,361011,341,10.1,946.8,1984-06-01,NY
36,1011,1,G,1,1991-07-30,1.183,1.094,ACUB,,,,,,,,,5,5,4,9.799999999999999,,1991,,,361011,341,10.1,946.8,1984-06-01,NY
36,1011,1,G,1,1991-07-30,1.209,1.126,ACUB,,,,,,,,,5,5,4,9.799999999999999,,1991,,,361011,341,10.1,946.8,1984-06-01,NY
36,1011,1,G,1,1991-07-30,1.164,1.161,ACUB,,,,,,,,,5,5,4,9.799999999999999,,1991,,,361011,341,10.1,946.8,1984-06-01,NY
36,1011,1,G,1,1991-07-30,1.165,1.152,ACUB,,,,,,,,,5,5,4,9.799999999999999,,1991,,,361011,341,10.1,946.8,1984-06-01,NY
