STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,PERCENT_FINER_02,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
38,3005,2,G,3,1998-06-26,1.278,1.25,JPCUB,,,,,,,,,,,8.0,,,1998,,,383005,1227.0,5.5,497.0,,ND
38,3005,2,G,3,1998-06-26,1.231,1.244,JPCUB,,,,,,,,,,,8.0,,,1998,,,383005,1227.0,5.5,497.0,,ND
38,3005,2,G,3,1999-05-14,1.415,1.564,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,1999,,,383005,1145.0,5.1,588.0,,ND
38,3005,2,G,3,1999-05-14,1.434,1.613,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,1999,,,383005,1145.0,5.1,588.0,,ND
38,3005,2,G,3,1999-05-14,1.429,1.572,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,1999,,,383005,1145.0,5.1,588.0,,ND
38,3005,2,G,3,1999-05-14,1.446,1.576,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,1999,,,383005,1145.0,5.1,588.0,,ND
38,3005,2,G,3,1999-05-14,1.424,1.545,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,1999,,,383005,1145.0,5.1,588.0,,ND
38,3005,2,G,3,2000-07-23,1.571,1.566,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,2000,,,383005,1521.0,4.2,567.6,,ND
38,3005,2,G,3,2000-07-23,1.544,1.575,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,2000,,,383005,1521.0,4.2,567.6,,ND
38,3005,2,G,3,2000-07-23,1.528,1.64,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,2000,,,383005,1521.0,4.2,567.6,,ND
38,3005,2,G,3,2000-07-23,1.507,1.647,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,2000,,,383005,1521.0,4.2,567.6,,ND
38,3005,2,G,3,2000-07-23,1.504,1.649,JPCUB,0,0,1.7,0.0,0,0.0,,,,,8.0,,,2000,,,383005,1521.0,4.2,567.6,,ND
38,3005,2,G,3,2001-10-09,1.768,1.914,JPCUB,,,,,,,,,,,8.0,,,2001,,,383005,1360.0,4.7,441.3,,ND
38,3005,2,G,3,2001-10-09,1.785,1.922,JPCUB,,,,,,,,,,,8.0,,,2001,,,383005,1360.0,4.7,441.3,,ND
38,3005,2,G,3,2001-10-09,1.754,1.955,JPCUB,,,,,,,,,,,8.0,,,2001,,,383005,1360.0,4.7,441.3,,ND
38,3005,2,G,3,2001-10-09,1.777,1.884,JPCUB,,,,,,,,,,,8.0,,,2001,,,383005,1360.0,4.7,441.3,,ND
38,3005,2,G,3,2001-10-09,1.782,1.91,JPCUB,,,,,,,,,,,8.0,,,2001,,,383005,1360.0,4.7,441.3,,ND
38,3005,2,G,3,2004-05-04,1.762,2.011,JPCUB,0,0,,9.6,0,0.0,,,,,8.0,,,2004,,,383005,1515.0,3.1,582.3,,ND
38,3005,2,G,3,2004-05-04,1.73,2.007,JPCUB,0,0,,9.6,0,0.0,,,,,8.0,,,2004,,,383005,1515.0,3.1,582.3,,ND
38,3005,2,G,3,2004-05-04,1.767,1.974,JPCUB,0,0,,9.6,0,0.0,,,,,8.0,,,2004,,,383005,1515.0,3.1,582.3,,ND
38,3005,2,G,3,2004-05-04,1.727,1.937,JPCUB,0,0,,9.6,0,0.0,,,,,8.0,,,2004,,,383005,1515.0,3.1,582.3,,ND
38,3005,2,G,3,2004-05-04,1.707,1.948,JPCUB,0,0,,9.6,0,0.0,,,,,8.0,,,2004,,,383005,1515.0,3.1,582.3,,ND
38,3006,1,G,3,1989-10-23,0.888,0.87,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1989,,,383006,1789.0,3.9,369.1,1987-10-01,ND
38,3006,1,G,3,1989-10-23,0.83,0.922,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1989,,,383006,1789.0,3.9,369.1,1987-10-01,ND
38,3006,1,G,3,1989-10-23,0.85,0.948,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1989,,,383006,1789.0,3.9,369.1,1987-10-01,ND
38,3006,1,G,3,1989-10-23,0.877,0.88,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1989,,,383006,1789.0,3.9,369.1,1987-10-01,ND
38,3006,1,G,3,1989-10-23,0.863,0.957,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1989,,,383006,1789.0,3.9,369.1,1987-10-01,ND
38,3006,1,G,3,1990-11-30,1.24,1.366,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1990,,,383006,1158.0,5.2,430.3,1987-10-01,ND
38,3006,1,G,3,1990-11-30,1.28,1.401,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1990,,,383006,1158.0,5.2,430.3,1987-10-01,ND
38,3006,1,G,3,1990-11-30,1.255,1.307,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1990,,,383006,1158.0,5.2,430.3,1987-10-01,ND
38,3006,1,G,3,1990-11-30,1.268,1.374,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1990,,,383006,1158.0,5.2,430.3,1987-10-01,ND
38,3006,1,G,3,1990-11-30,1.257,1.364,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1990,,,383006,1158.0,5.2,430.3,1987-10-01,ND
38,3006,1,G,3,1991-07-19,0.818,0.842,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1991,,52.0,383006,1391.0,4.9,537.7,1987-10-01,ND
38,3006,1,G,3,1991-07-19,0.819,0.852,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1991,,52.0,383006,1391.0,4.9,537.7,1987-10-01,ND
38,3006,1,G,3,1991-07-19,0.811,0.854,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1991,,52.0,383006,1391.0,4.9,537.7,1987-10-01,ND
38,3006,1,G,3,1991-07-19,0.803,0.859,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1991,,52.0,383006,1391.0,4.9,537.7,1987-10-01,ND
38,3006,1,G,3,1991-07-19,0.811,0.845,JPCUB,0,0,-0.6,,0,,,,,,8.5,7.0,38.9,1991,,52.0,383006,1391.0,4.9,537.7,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.957,1.066,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.957,1.066,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.976,1.035,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.976,1.035,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.953,1.056,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.953,1.056,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.966,1.035,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.966,1.035,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.973,1.048,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1992-08-30,0.973,1.048,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1992,130.0,46.0,383006,1200.0,4.1,275.6,1987-10-01,ND
38,3006,1,G,3,1993-06-11,0.814,0.916,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1993,,36.0,383006,1623.0,2.6,566.6,1987-10-01,ND
38,3006,1,G,3,1993-06-11,0.831,0.804,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1993,,36.0,383006,1623.0,2.6,566.6,1987-10-01,ND
38,3006,1,G,3,1993-06-11,0.778,0.894,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1993,,36.0,383006,1623.0,2.6,566.6,1987-10-01,ND
38,3006,1,G,3,1993-06-11,0.82,0.859,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1993,,36.0,383006,1623.0,2.6,566.6,1987-10-01,ND
38,3006,1,G,3,1993-06-11,0.77,0.838,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1993,,36.0,383006,1623.0,2.6,566.6,1987-10-01,ND
38,3006,1,G,3,1994-07-21,0.946,0.95,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1994,,,383006,1672.0,3.8,636.5,1987-10-01,ND
38,3006,1,G,3,1994-07-21,0.934,0.961,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1994,,,383006,1672.0,3.8,636.5,1987-10-01,ND
38,3006,1,G,3,1994-07-21,0.934,0.992,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1994,,,383006,1672.0,3.8,636.5,1987-10-01,ND
38,3006,1,G,3,1994-07-21,0.929,0.976,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1994,,,383006,1672.0,3.8,636.5,1987-10-01,ND
38,3006,1,G,3,1994-07-21,0.952,0.958,JPCUB,0,0,0.0,0.0,0,0.0,,,,,8.5,7.0,38.9,1994,,,383006,1672.0,3.8,636.5,1987-10-01,ND
38,3006,1,G,3,1997-05-01,0.962,0.983,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1997,,,383006,1422.0,4.5,461.7,1987-10-01,ND
38,3006,1,G,3,1997-05-01,0.954,0.962,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1997,,,383006,1422.0,4.5,461.7,1987-10-01,ND
38,3006,1,G,3,1997-05-01,0.978,0.966,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1997,,,383006,1422.0,4.5,461.7,1987-10-01,ND
38,3006,1,G,3,1997-05-01,0.982,0.989,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1997,,,383006,1422.0,4.5,461.7,1987-10-01,ND
38,3006,1,G,3,1997-05-01,0.916,0.952,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1997,,,383006,1422.0,4.5,461.7,1987-10-01,ND
38,3006,1,G,3,1998-06-26,1.155,1.206,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1998,,,383006,1213.0,5.7,578.2,1987-10-01,ND
38,3006,1,G,3,1998-06-26,1.138,1.192,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1998,,,383006,1213.0,5.7,578.2,1987-10-01,ND
38,3006,1,G,3,1998-06-26,1.144,1.229,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1998,,,383006,1213.0,5.7,578.2,1987-10-01,ND
38,3006,1,G,3,1998-06-26,1.208,1.211,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1998,,,383006,1213.0,5.7,578.2,1987-10-01,ND
38,3006,1,G,3,1998-06-26,1.147,1.214,JPCUB,,,,,,,,,,,8.5,7.0,38.9,1998,,,383006,1213.0,5.7,578.2,1987-10-01,ND
38,3006,1,G,3,1999-05-13,0.908,1.046,JPCUB,0,0,1.6,0.0,0,0.0,,,,,8.5,7.0,38.9,1999,,,383006,1063.0,5.5,624.1,1987-10-01,ND
38,3006,1,G,3,1999-05-13,0.954,1.06,JPCUB,0,0,1.6,0.0,0,0.0,,,,,8.5,7.0,38.9,1999,,,383006,1063.0,5.5,624.1,1987-10-01,ND
38,3006,1,G,3,1999-05-13,0.944,1.092,JPCUB,0,0,1.6,0.0,0,0.0,,,,,8.5,7.0,38.9,1999,,,383006,1063.0,5.5,624.1,1987-10-01,ND
38,3006,1,G,3,1999-05-13,0.963,1.104,JPCUB,0,0,1.6,0.0,0,0.0,,,,,8.5,7.0,38.9,1999,,,383006,1063.0,5.5,624.1,1987-10-01,ND
38,3006,1,G,3,1999-05-13,0.954,1.126,JPCUB,0,0,1.6,0.0,0,0.0,,,,,8.5,7.0,38.9,1999,,,383006,1063.0,5.5,624.1,1987-10-01,ND
38,3006,2,G,3,2001-10-07,1.296,1.486,JPCUB,,,,,,,,,,,8.5,,,2001,,,383006,1253.0,5.3,437.3,,ND
38,3006,2,G,3,2001-10-07,1.301,1.429,JPCUB,,,,,,,,,,,8.5,,,2001,,,383006,1253.0,5.3,437.3,,ND
38,3006,2,G,3,2001-10-07,1.305,1.407,JPCUB,,,,,,,,,,,8.5,,,2001,,,383006,1253.0,5.3,437.3,,ND
38,3006,2,G,3,2001-10-07,1.309,1.43,JPCUB,,,,,,,,,,,8.5,,,2001,,,383006,1253.0,5.3,437.3,,ND
38,3006,2,G,3,2001-10-07,1.309,1.478,JPCUB,,,,,,,,,,,8.5,,,2001,,,383006,1253.0,5.3,437.3,,ND
38,3006,2,G,3,2004-05-03,1.304,1.488,JPCUB,0,0,-0.4,0.0,0,0.0,,,,,8.5,,,2004,,,383006,1403.0,3.2,577.2,,ND
38,3006,2,G,3,2004-05-03,1.24,1.431,JPCUB,0,0,-0.4,0.0,0,0.0,,,,,8.5,,,2004,,,383006,1403.0,3.2,577.2,,ND
38,3006,2,G,3,2004-05-03,1.324,1.536,JPCUB,0,0,-0.4,0.0,0,0.0,,,,,8.5,,,2004,,,383006,1403.0,3.2,577.2,,ND
38,3006,2,G,3,2004-05-03,1.295,1.446,JPCUB,0,0,-0.4,0.0,0,0.0,,,,,8.5,,,2004,,,383006,1403.0,3.2,577.2,,ND
38,3006,2,G,3,2004-05-03,1.357,1.477,JPCUB,0,0,-0.4,0.0,0,0.0,,,,,8.5,,,2004,,,383006,1403.0,3.2,577.2,,ND
38,3006,4,G,3,2014-05-02,1.019,1.134,JPCUB,,,,,,,,,,,8.5,,,2014,,,383006,1742.0,3.3,521.1,,ND
38,3006,4,G,3,2014-05-02,1.019,1.058,JPCUB,,,,,,,,,,,8.5,,,2014,,,383006,1742.0,3.3,521.1,,ND
38,3006,4,G,3,2014-05-02,0.953,1.048,JPCUB,,,,,,,,,,,8.5,,,2014,,,383006,1742.0,3.3,521.1,,ND
38,3006,4,G,3,2014-05-02,0.943,1.049,JPCUB,,,,,,,,,,,8.5,,,2014,,,383006,1742.0,3.3,521.1,,ND
38,3006,4,G,3,2014-05-02,0.942,1.062,JPCUB,,,,,,,,,,,8.5,,,2014,,,383006,1742.0,3.3,521.1,,ND
38,3006,4,G,3,2010-10-05,1.146,1.148,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2010,,,383006,1529.0,4.4,658.9,,ND
38,3006,4,G,3,2010-10-05,1.183,1.297,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2010,,,383006,1529.0,4.4,658.9,,ND
38,3006,4,G,3,2010-10-05,1.102,1.261,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2010,,,383006,1529.0,4.4,658.9,,ND
38,3006,4,G,3,2010-10-05,1.165,1.204,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2010,,,383006,1529.0,4.4,658.9,,ND
38,3006,4,G,3,2010-10-05,1.094,1.202,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2010,,,383006,1529.0,4.4,658.9,,ND
38,3006,4,G,3,2011-08-15,1.07,1.194,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2011,,,383006,1418.0,4.3,562.1,,ND
38,3006,4,G,3,2011-08-15,1.067,1.188,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2011,,,383006,1418.0,4.3,562.1,,ND
38,3006,4,G,3,2011-08-15,1.085,1.162,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2011,,,383006,1418.0,4.3,562.1,,ND
38,3006,4,G,3,2011-08-15,1.1,1.155,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2011,,,383006,1418.0,4.3,562.1,,ND
38,3006,4,G,3,2011-08-15,1.108,1.199,JPCUB,0,0,0.1,0.0,0,0.0,,,,,8.5,,,2011,,,383006,1418.0,4.3,562.1,,ND
38,3006,4,G,3,2016-08-11,1.114,0.929,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,1.11,0.858,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,1.062,0.915,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,1.079,0.987,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,1.119,0.882,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.886,0.893,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.982,0.788,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.961,0.84,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.863,0.917,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.909,0.87,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.95,0.843,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.972,0.822,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.925,0.777,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.984,0.814,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.952,0.76,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.796,0.81,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.726,0.838,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.819,0.844,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.797,0.801,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2016-08-11,0.796,0.835,JPCUB,0,0,0.1,0.7,0,0.0,,,,,8.5,,,2016,,,383006,969.0,6.3,537.3,,ND
38,3006,4,G,3,2020-06-09,0.928,0.776,JPCUB,0,0,0.0,1.9,0,0.0,,,,,8.5,,,2020,,,383006,1205.0,4.8,319.6,,ND
38,3006,4,G,3,2020-06-09,0.875,0.781,JPCUB,0,0,0.0,1.9,0,0.0,,,,,8.5,,,2020,,,383006,1205.0,4.8,319.6,,ND
38,3006,4,G,3,2020-06-09,0.881,0.794,JPCUB,0,0,0.0,1.9,0,0.0,,,,,8.5,,,2020,,,383006,1205.0,4.8,319.6,,ND
38,3006,4,G,3,2020-06-09,1.019,0.747,JPCUB,0,0,0.0,1.9,0,0.0,,,,,8.5,,,2020,,,383006,1205.0,4.8,319.6,,ND
