,0
AGE_YR,0.027210772281822046
SITE_FACTOR,0.0406681439080038
MEPDG_LONG_CRACK_LENGTH_AC,0.04171900690061406
MAX_MEAN_DEPTH_WIRE_REF,0.0560887091500623
TOTAL_ANN_PRECIP,0.060452214876290974
BOUND_THICKNESS_CM,0.06183177359899019
FREEZE_INDEX_YR,0.06729457492422666
MEAN_ANN_TEMP_AVG,0.07420478137117001
HPMS16_CRACKING_PERCENT_AC,0.08754948923621754
PATCH_A,0.1180550053859913
MEPDG_TRANS_CRACK_LENGTH_AC,0.16155658689642033
