STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,AGE_SOURCE,AGE_YR
37,3011,1,1994-12-15,G,3,JPCTB,,,,,,,,,,,10.1,16.0,1994,,904.0,373011,69.0,14.9,988.8,1977-09-01,NC,,1.657625,construction_date,17.286789869952088
49,3011,1,1995-02-15,G,3,JPCTB,0.0,21.0,,0.0,7.0,0.0,,,,,10.2,,1995,,,493011,121.0,10.7,431.5,1986-05-01,UT,,1.7356000000000003,construction_date,8.793976728268309
49,3011,1,1995-05-18,G,3,JPCTB,0.0,18.0,6.2,0.4,6.0,0.0,,,,,10.2,,1995,,,493011,121.0,10.7,431.5,1986-05-01,UT,,1.7983999999999998,construction_date,9.045859000684462
53,3011,1,1995-06-16,G,3,JPCUB,,,,,,,,,,,9.6,,1995,790.0,470.0,533011,16.0,11.3,984.7,1977-05-01,WA,,1.6493,construction_date,18.12457221081451
37,3011,1,1995-12-15,G,3,JPCTB,0.0,0.0,1.1,0.3,0.0,0.0,,,,,10.1,16.0,1995,2230.0,1099.0,373011,25.0,15.3,1385.9,1977-09-01,NC,,1.7551,construction_date,18.286105407255306
13,3011,1,1996-04-02,G,3,JPCTB,,,,,,,,,,,10.1,,1996,,,133011,14.0,17.9,1157.1,1975-05-01,GA,,1.185,construction_date,20.922655715263517
37,3011,1,1996-04-19,G,3,JPCTB,0.0,0.0,1.1,0.3,0.0,0.0,,,,,10.1,16.0,1996,,,373011,67.0,15.0,1394.9,1977-09-01,NC,,1.6636,construction_date,18.63107460643395
53,3011,1,1996-09-02,G,3,JPCUB,0.0,0.0,1.7,1.7,0.0,0.0,,,,,9.6,,1996,1040.0,684.0,533011,103.0,10.0,1200.8,1977-05-01,WA,,1.8847999999999998,construction_date,19.340177960301162
53,3011,1,1997-09-26,G,3,JPCUB,0.0,0.0,1.7,1.7,0.0,0.0,,,,,9.6,,1997,,,533011,12.0,11.2,1295.7,1977-05-01,WA,,1.9061,construction_date,20.40520191649555
37,3011,1,1998-01-20,G,3,JPCTB,,,,,,,,,,,10.1,16.0,1998,,1392.0,373011,2.0,16.9,1309.9,1977-09-01,NC,,1.6625,construction_date,20.386036960985628
5,3011,1,1998-03-20,G,3,JPCTB,0.0,0.0,0.7,0.0,0.0,0.0,,,,,10.8,,1998,,,53011,24.0,17.5,1055.3,1983-05-01,AR,,1.1906,construction_date,14.885694729637235
53,3011,1,1998-05-12,G,3,JPCUB,,,,,,,,,,,9.6,,1998,,,533011,43.0,11.6,1055.8,1977-05-01,WA,,1.8719000000000001,construction_date,21.02943189596167
53,3011,1,1999-05-13,G,3,JPCUB,0.0,0.0,2.2,0.7,0.0,0.0,,,,,9.6,,1999,,,533011,1.0,10.0,1033.8,1977-05-01,WA,,2.003,construction_date,22.031485284052017
13,3011,1,1999-05-19,G,3,JPCTB,0.0,0.0,1.8,0.0,0.0,0.0,,,,,10.1,,1999,,,133011,3.0,18.7,1021.7,1975-05-01,GA,,1.1652,construction_date,24.04928131416838
37,3011,1,1999-12-14,G,3,JPCTB,0.0,0.0,1.1,1.2,0.0,0.0,,,,,10.1,16.0,1999,2920.0,1670.0,373011,12.0,16.1,1538.5,1977-09-01,NC,,1.684,construction_date,22.28336755646817
5,3011,1,2001-01-23,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.8,,2001,,438.0,53011,41.0,16.0,1282.0,1983-05-01,AR,,1.2487,construction_date,17.73305954825462
13,3011,1,2001-08-16,G,3,JPCTB,0.0,0.0,1.4,0.0,0.0,0.0,,,,,10.1,,2001,,,133011,1.0,18.5,963.4,1975-05-01,GA,,1.1484,construction_date,26.2943189596167
37,3011,1,2002-04-24,G,3,JPCTB,0.0,0.0,0.8,1.7,0.0,0.0,,,,,10.1,16.0,2002,2800.0,1658.0,373011,8.0,16.3,1240.6,1977-09-01,NC,,1.6926,construction_date,24.643394934976044
37,3011,1,2002-10-20,G,3,JPCTB,0.0,0.0,0.8,1.7,0.0,0.0,,,,,10.1,16.0,2002,2800.0,1658.0,373011,8.0,16.3,1240.6,1977-09-01,NC,,1.7182000000000002,construction_date,25.13347022587269
5,3011,1,2003-04-17,G,3,JPCTB,,,,,,,,,,,10.8,,2003,,1079.0,53011,57.0,15.8,1277.3,1983-05-01,AR,,1.2514,construction_date,19.96167008898015
13,3011,1,2003-07-23,G,3,JPCTB,0.0,0.0,1.5,0.0,0.0,0.0,,,,,10.1,,2003,,,133011,8.0,18.0,1382.3,1975-05-01,GA,,1.1695,construction_date,28.227241615331966
37,3011,1,2004-11-16,G,3,JPCTB,0.0,0.0,,2.0,0.0,0.0,,,,,10.1,16.0,2004,,1239.0,373011,34.0,15.9,1246.8,1977-09-01,NC,,1.7457,construction_date,27.208761122518823
13,3011,1,2007-11-30,G,3,JPCTB,0.0,0.0,0.8,0.0,0.0,0.0,,,,,10.1,,2007,,,133011,0.0,19.1,1102.4,1975-05-01,GA,,1.2862,construction_date,32.58316221765914
13,3011,1,2009-05-13,G,3,JPCTB,0.0,0.0,1.2,0.0,0.0,0.0,,,,,10.1,,2009,1630.0,,133011,5.0,17.8,1452.5,1975-05-01,GA,,1.4918,construction_date,34.03422313483915
13,3011,1,2013-09-10,G,3,JPCTB,,,,,,,,,,,10.1,,2013,1820.0,,133011,0.0,17.8,1620.2,1975-05-01,GA,,1.2693999999999999,construction_date,38.362765229295
13,3011,1,2014-10-09,G,3,JPCTB,0.0,0.0,1.2,0.6,0.0,0.0,,,,,10.1,,2014,,,133011,15.0,17.7,1270.7,1975-05-01,GA,,1.2919,construction_date,39.441478439425055
13,3011,1,2017-03-21,G,3,JPCTB,0.0,0.0,1.4,0.6,0.0,0.0,,,,,10.1,,2017,,,133011,1.0,18.9,1156.0,1975-05-01,GA,,1.3188,construction_date,41.889117043121146
13,3011,1,2020-05-12,G,3,JPCTB,0.0,0.0,1.1,1.4,0.0,0.0,,,,,10.1,,2020,,,133011,0.0,18.9,1440.9,1975-05-01,GA,,1.3391,construction_date,45.0321697467488
13,3011,1,2020-05-13,G,3,JPCTB,0.0,0.0,1.1,1.4,0.0,0.0,,,,,10.1,,2020,,,133011,0.0,18.9,1440.9,1975-05-01,GA,,1.3373,construction_date,45.034907597535934
49,3011,2,1996-12-05,G,3,JPCTB,,3.0,,9.4,1.0,0.0,,,,,10.2,,1996,,,493011,163.0,10.9,383.8,,UT,,2.25885,first_visit_proxy,0.0
49,3011,2,1997-03-02,G,3,JPCTB,0.0,3.0,2.5,2.8,1.0,0.0,,,,,10.2,,1997,,,493011,278.0,10.1,451.1,,UT,,2.07525,first_visit_proxy,0.23819301848049282
49,3011,2,1997-04-25,G,3,JPCTB,0.0,0.0,2.4,1.0,0.0,0.0,,,,,10.2,,1997,,,493011,278.0,10.1,451.1,,UT,,2.0513,first_visit_proxy,0.3860369609856263
49,3011,2,1997-08-01,G,3,JPCTB,0.0,0.0,1.5,0.0,0.0,0.0,,,,,10.2,,1997,,,493011,278.0,10.1,451.1,,UT,,2.1458,first_visit_proxy,0.6543463381245722
49,3011,2,1997-09-17,G,3,JPCTB,0.0,0.0,2.7,0.0,0.0,0.0,,,,,10.2,,1997,,,493011,278.0,10.1,451.1,,UT,,2.1506,first_visit_proxy,0.783025325119781
49,3011,2,1998-12-01,G,3,JPCTB,0.0,6.0,3.5,0.0,2.0,0.0,,,,,10.2,,1998,,,493011,171.0,10.4,494.8,,UT,,2.1675999999999997,first_visit_proxy,1.9876796714579055
49,3011,2,1999-07-13,G,3,JPCTB,0.0,6.0,3.5,0.0,2.0,0.0,,,,,10.2,,1999,,,493011,104.0,11.4,358.4,,UT,,1.9780000000000002,first_visit_proxy,2.6009582477754964
49,3011,2,2001-09-09,G,3,JPCTB,0.0,3.0,3.1,0.0,1.0,0.0,,,,,10.2,,2001,,,493011,360.0,10.5,285.1,,UT,,2.6578,first_visit_proxy,4.761122518822724
49,3011,2,2004-01-26,G,3,JPCTB,0.0,0.0,3.5,0.0,0.0,0.0,,,,,10.2,,2004,1690.0,,493011,345.0,10.7,339.2,,UT,,2.5359000000000003,first_visit_proxy,7.14031485284052
49,3011,2,2004-10-06,G,3,JPCTB,0.0,0.0,3.5,0.0,0.0,0.0,,,,,10.2,,2004,1690.0,,493011,345.0,10.7,339.2,,UT,,2.4112999999999998,first_visit_proxy,7.835728952772074
49,3011,2,2004-12-20,G,3,JPCTB,0.0,0.0,3.5,0.0,0.0,0.0,,,,,10.2,,2004,1690.0,,493011,345.0,10.7,339.2,,UT,,2.3843,first_visit_proxy,8.041067761806982
5,3011,2,2005-04-07,G,3,JPCTB,,,,,,,,,,,10.8,,2005,,661.0,53011,23.0,16.8,897.7,,AR,,1.2806,first_visit_proxy,8.336755646817249
49,3011,2,2007-10-09,G,3,JPCTB,0.0,3.0,3.3,4.0,1.0,0.0,,,,,10.2,,2007,1780.0,,493011,435.0,10.7,291.2,,UT,,2.5854999999999997,first_visit_proxy,10.841889117043122
49,3011,2,2010-10-26,G,3,JPCTB,0.0,33.0,0.0,5.4,11.0,0.0,,,,,10.2,,2010,1480.0,,493011,222.0,9.9,404.1,,UT,,2.9209,first_visit_proxy,13.88911704312115
5,3011,2,2011-03-07,G,3,JPCTB,0.0,0.0,0.9,0.0,0.0,0.0,,,,,10.8,,2011,220.0,,53011,63.0,16.6,1534.0,,AR,,1.4101000000000001,first_visit_proxy,14.250513347022586
5,3011,2,2013-05-01,G,3,JPCTB,0.0,0.0,1.2,0.3,0.0,0.0,,,,,10.8,,2013,590.0,397.0,53011,41.0,15.1,1575.3,,AR,,1.4059,first_visit_proxy,16.40246406570842
5,3011,2,2016-05-05,G,3,JPCTB,,,,,,,,,,,10.8,,2016,920.0,540.0,53011,30.0,17.3,1277.2,,AR,,1.4366999999999999,first_visit_proxy,19.41409993155373
5,3011,2,2020-07-29,G,3,JPCTB,0.0,0.0,0.3,0.3,0.0,0.0,,,,,10.8,,2020,,,53011,9.0,16.3,1471.2,,AR,,0.9482999999999999,first_visit_proxy,23.64681724845996
55,3012,1,1990-06-04,G,3,JPCUB,,,,,,,,,,,7.1,,1990,,,553012,553.0,8.8,881.5,1977-10-01,WI,,1.6908,construction_date,12.673511293634498
45,3012,1,1990-07-31,G,3,JPCTB,,,,,,,,,,,10.0,,1990,,,453012,0.0,18.1,1262.8,1981-11-01,SC,,1.1199999999999999,construction_date,8.744695414099931
55,3012,1,1991-08-06,G,3,JPCUB,,,,,,,,,,,7.1,,1991,,,553012,849.0,7.7,908.8,1977-10-01,WI,,1.6445999999999998,construction_date,13.845311430527037
45,3012,1,1992-04-29,G,3,JPCTB,0.0,0.0,,0.0,0.0,0.0,,,,,10.0,,1992,,,453012,0.0,16.3,1342.2,1981-11-01,SC,,1.2086999999999999,construction_date,10.491444216290212
55,3012,1,1992-10-29,G,3,JPCUB,0.0,0.0,2.1,0.6,0.0,0.0,,,,,7.1,,1992,,,553012,553.0,7.2,772.5,1977-10-01,WI,,1.616,construction_date,15.077344284736482
55,3012,1,1994-02-22,G,3,JPCUB,0.0,0.0,2.1,0.6,0.0,0.0,,,,,7.1,,1994,,,553012,1009.0,7.0,829.3,1977-10-01,WI,,1.7337,construction_date,16.39425051334702
45,3012,1,1994-04-09,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.0,,1994,,,453012,27.0,16.6,1250.2,1981-11-01,SC,,1.1844000000000001,construction_date,12.435318275154003
55,3012,1,1994-08-01,G,3,JPCUB,,,,,,,,,,,7.1,,1994,,,553012,1009.0,7.0,829.3,1977-10-01,WI,,1.7655999999999998,construction_date,16.83230663928816
55,3012,1,1994-10-22,G,3,JPCUB,,,,,,,,,,,7.1,,1994,,,553012,1009.0,7.0,829.3,1977-10-01,WI,,1.7337,construction_date,17.05681040383299
45,3012,1,1996-03-28,G,3,JPCTB,,,,,,,,,,,10.0,,1996,,,453012,36.0,16.0,1010.9,1981-11-01,SC,,1.2247,construction_date,14.403832991101986
27,3012,1,1997-08-05,G,3,JPCUB,,,,,,,,,,,9.8,19.0,1997,2050.0,1085.0,271003,1004.0,6.2,702.2,1993-06-01,MN,43.5,1.5608,construction_date,4.177960301163586
27,3012,1,1998-10-06,G,3,JPCUB,0.0,0.0,0.1,0.4,0.0,0.0,,,,,9.8,19.0,1998,2080.0,1138.0,271003,646.0,8.6,754.8,1993-06-01,MN,43.5,1.4886000000000001,construction_date,5.347022587268994
45,3012,1,1999-05-27,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,10.0,,1999,,,453012,8.0,16.9,937.9,1981-11-01,SC,,1.2492,construction_date,17.56605065023956
27,3012,1,1999-12-15,G,3,JPCUB,0.0,0.0,0.4,0.0,0.0,0.0,,,,,9.8,19.0,1999,2220.0,1260.0,271003,726.0,7.8,812.3,1993-06-01,MN,43.5,1.5353999999999999,construction_date,6.537987679671458
27,3012,1,2000-07-28,G,3,JPCUB,0.0,0.0,0.4,0.0,0.0,0.0,,,,,9.8,19.0,2000,,,271003,1069.0,6.8,650.3,1993-06-01,MN,43.5,1.504,construction_date,7.156741957563312
45,3012,1,2001-08-18,G,3,JPCTB,0.0,0.0,0.2,0.8,0.0,0.0,,,,,10.0,,2001,,,453012,10.0,16.9,813.0,1981-11-01,SC,,1.1997,construction_date,19.794661190965094
27,3012,1,2001-08-22,G,3,JPCUB,,,,,,,,,,,9.8,19.0,2001,,,271003,892.0,7.5,834.0,1993-06-01,MN,43.5,1.5259,construction_date,8.224503764544833
45,3012,1,2003-06-23,G,3,JPCTB,0.0,0.0,0.3,0.0,0.0,0.0,,,,,10.0,,2003,,,453012,17.0,16.5,1287.9,1981-11-01,SC,,1.2145,construction_date,21.639972621492127
27,3012,1,2007-09-15,G,3,JPCUB,,,,,,,,,,,9.8,19.0,2007,,,271003,1067.0,7.1,856.4,1993-06-01,MN,43.5,1.5757,construction_date,14.288843258042437
27,3012,1,2009-09-15,G,3,JPCUB,0.0,0.0,0.2,1.4,0.0,0.0,,,,,9.8,19.0,2009,,,271003,1154.0,5.7,776.0,1993-06-01,MN,43.5,1.4998,construction_date,16.290212183436
27,3012,1,2010-08-09,G,3,JPCUB,0.0,0.0,0.2,1.4,0.0,0.0,,,,,9.8,19.0,2010,,,271003,1053.0,7.1,918.1,1993-06-01,MN,43.5,1.5523,construction_date,17.188227241615333
27,3012,1,2011-07-21,G,3,JPCUB,,,,,,,,,,,9.8,19.0,2011,,,271003,953.0,7.0,800.7,1993-06-01,MN,43.5,1.6008,construction_date,18.135523613963038
45,3012,1,2014-10-10,G,3,JPCTB,4.0,13.0,0.4,2.3,3.0,0.0,,,,,10.0,,2014,,,453012,41.0,16.2,1222.6,1981-11-01,SC,,1.4596,construction_date,32.93908281998631
45,3012,1,2017-03-25,G,3,JPCTB,8.0,13.0,0.3,2.3,3.0,0.0,,,,,10.0,,2017,3650.0,,453012,9.0,17.4,1093.6,1981-11-01,SC,,1.5582,construction_date,35.39493497604381
46,3012,2,1989-11-17,G,3,JPCUB,,,,,,,,,,,10.2,,1989,,,463012,780.0,7.9,540.1,,SD,,2.8335,first_visit_proxy,0.0
46,3012,2,1990-11-28,G,3,JPCUB,,,,,,,,,,,10.2,,1990,,,463012,479.0,9.0,383.8,,SD,,2.9249,first_visit_proxy,1.0294318959616702
46,3012,2,1991-08-14,G,3,JPCUB,,,,,,,,,,,10.2,,1991,,,463012,442.0,9.1,598.2,,SD,,2.9469000000000003,first_visit_proxy,1.7385352498288844
46,3012,2,1992-08-01,G,3,JPCUB,,,,,,,,,,,10.2,,1992,,290.0,463012,321.0,8.7,482.7,,SD,,2.822,first_visit_proxy,2.704996577686516
46,3012,2,1993-06-16,G,3,JPCUB,3.0,3.0,3.4,0.0,1.0,0.0,,,,,10.2,,1993,,172.0,463012,652.0,6.8,745.2,,SD,,2.8386,first_visit_proxy,3.578370978781656
46,3012,2,1994-08-20,G,3,JPCUB,3.0,3.0,3.4,0.0,1.0,0.0,,,,,10.2,,1994,,188.0,463012,557.0,8.8,518.5,,SD,,2.9962,first_visit_proxy,4.75564681724846
46,3012,2,1997-05-02,G,3,JPCUB,,,,,,,,,,,10.2,,1997,,767.0,463012,590.0,8.2,561.7,,SD,,3.0936,first_visit_proxy,7.455167693360712
55,3012,2,1997-07-20,G,3,JPCUB,,,,,,,,,,,7.1,,1997,,,553012,889.0,6.6,840.9,,WI,,1.8991,first_visit_proxy,7.671457905544147
55,3012,2,1998-10-07,G,3,JPCUB,,,,,,,,,,,7.1,,1998,90.0,28.0,553012,567.0,9.0,937.8,,WI,,2.0636,first_visit_proxy,8.8870636550308
55,3012,2,1999-04-17,G,3,JPCUB,,,,,,,,,,,7.1,,1999,,,553012,691.0,8.2,775.6,,WI,,2.1855,first_visit_proxy,9.412731006160165
45,3012,2,2019-04-30,G,3,JPCTB,0.0,4.0,0.1,1.4,1.0,41.0,,,,,10.0,,2019,,,453012,1.0,17.3,1013.8,,SC,,0.8190500000000001,first_visit_proxy,29.44832306639288
45,3012,2,2019-05-01,G,3,JPCTB,0.0,4.0,0.1,1.4,1.0,41.0,,,,,10.0,,2019,,,453012,1.0,17.3,1013.8,,SC,,0.7513,first_visit_proxy,29.451060917180012
45,3012,2,2022-07-16,G,3,JPCTB,4.0,4.0,2.0,2.8,1.0,41.1,,,,,10.0,,2022,,,453012,18.0,17.0,1139.5,,SC,,0.9845,first_visit_proxy,32.65982203969884
46,3012,3,1998-05-20,G,3,JPCUB,,,,,,,,,,,10.2,,1998,,,463012,494.0,9.1,783.9,,SD,,0.9218,first_visit_proxy,0.0
46,3012,3,1999-05-12,G,3,JPCUB,3.0,6.0,0.0,0.0,2.0,0.0,,,,,10.2,,1999,,798.0,463012,286.0,8.5,626.5,,SD,,1.0472,first_visit_proxy,0.9774127310061602
55,3012,3,2000-04-25,G,3,JPCUB,0.0,0.0,2.3,2.6,0.0,0.0,,,,,7.1,,2000,,,553012,986.0,7.3,813.2,,WI,,2.187,first_visit_proxy,1.9329226557152634
55,3012,3,2001-07-13,G,3,JPCUB,,,,,,,,,,,7.1,,2001,,,553012,792.0,7.9,898.0,,WI,,2.1204,first_visit_proxy,3.1485284052019167
55,3012,3,2002-05-09,G,3,JPCUB,,,,,,,,,,,7.1,,2002,,,553012,616.0,7.6,1061.8,,WI,,2.1955,first_visit_proxy,3.969883641341547
27,3012,3,2013-10-17,G,3,JPCUB,0.0,0.0,0.4,5.7,0.0,11.8,,,,,9.8,,2013,,,271003,1193.0,5.8,674.6,,MN,,1.7326000000000001,first_visit_proxy,15.411362080766597
27,3012,3,2015-08-17,G,3,JPCUB,,,,,,,,,,,9.8,,2015,,,271003,833.0,7.8,885.3,,MN,,2.0966,first_visit_proxy,17.242984257357975
27,3012,3,2016-08-22,G,3,JPCUB,,,,,,,,,,,9.8,,2016,,,271003,747.0,8.3,894.8,,MN,,1.9433214285714286,first_visit_proxy,18.258726899383984
46,3012,4,2000-05-12,G,3,JPCUB,,,,,,,,,,,10.2,,2000,760.0,413.0,463012,509.0,8.6,612.2,,SD,,0.9383999999999999,first_visit_proxy,0.0
46,3012,4,2001-10-04,G,3,JPCUB,3.0,6.0,0.2,0.0,2.0,0.0,,,,,10.2,,2001,770.0,390.0,463012,429.0,9.2,452.1,,SD,,0.8364999999999999,first_visit_proxy,1.3963039014373717
46,3012,4,2004-04-28,G,3,JPCUB,3.0,6.0,0.0,0.0,2.0,0.0,,,,,10.2,,2004,960.0,521.0,463012,388.0,9.0,395.3,,SD,,0.8567,first_visit_proxy,3.9616700889801506
55,3012,4,2005-09-11,G,3,JPCUB,,,,,,,,,,,7.1,,2005,,,553012,842.0,7.9,891.1,,WI,,2.6405000000000003,first_visit_proxy,5.333333333333333
46,3012,4,2007-10-19,G,3,JPCUB,3.0,3.0,0.0,0.0,1.0,0.0,,,,,10.2,,2007,1120.0,579.0,463012,497.0,9.8,550.1,,SD,,0.8210999999999999,first_visit_proxy,7.436002737850787
46,3012,4,2009-07-14,G,3,JPCUB,3.0,3.0,0.5,0.0,1.0,0.0,,,,,10.2,,2009,,,463012,591.0,7.5,588.3,,SD,,0.8488,first_visit_proxy,9.17180013689254
46,3012,4,2011-05-23,G,3,JPCUB,3.0,3.0,0.0,0.0,1.0,0.0,,,,,10.2,,2011,,,463012,597.0,8.3,611.1,,SD,,0.9614999999999998,first_visit_proxy,11.028062970568104
27,3012,4,2018-09-26,G,3,JPCUB,0.0,0.0,1.6,7.5,0.0,39.7,,,,,9.8,,2018,,,271003,1085.0,6.1,543.2,,MN,,2.1865,first_visit_proxy,18.373716632443532
55,3012,5,2008-06-08,G,3,JPCUB,0.0,0.0,3.8,11.6,0.0,0.0,,,,,7.1,,2008,,,553012,1227.0,5.7,690.7,,WI,,2.8219000000000003,first_visit_proxy,0.0
46,3012,5,2014-09-24,G,3,JPCUB,,,,,,,,,,,10.2,,2014,,,463012,691.0,8.0,678.3,,SD,,0.8855000000000001,first_visit_proxy,6.294318959616701
46,3012,5,2016-08-05,G,3,JPCUB,3.0,3.0,0.0,7.5,1.0,0.0,,,,,10.2,,2016,,,463012,394.0,10.1,354.0,,SD,,0.926525,first_visit_proxy,8.158795345653662
46,3012,5,2017-04-08,G,3,JPCUB,3.0,3.0,0.0,7.5,1.0,0.0,,,,,10.2,,2017,,,463012,529.0,9.4,380.1,,SD,,0.9213000000000001,first_visit_proxy,8.83230663928816
55,3012,6,2010-08-05,G,3,JPCUB,,,,,,,,,,,7.1,,2010,,,553012,1017.0,7.4,1048.8,,WI,,1.7301000000000002,first_visit_proxy,0.0
55,3012,6,2011-11-09,G,3,JPCUB,3.0,3.0,1.6,30.2,1.0,0.0,,,,,7.1,,2011,,,553012,927.0,7.1,784.9,,WI,,1.7032,first_visit_proxy,1.2621492128678986
55,3012,6,2014-10-30,G,3,JPCUB,,,,,,,,,,,7.1,,2014,,,553012,1422.0,4.9,998.7,,WI,,1.9278,first_visit_proxy,4.2354551676933605
55,3012,6,2016-08-23,G,3,JPCUB,13.0,12.0,2.9,55.2,4.0,0.0,,,,,7.1,,2016,,,553012,761.0,8.2,1024.9,,WI,,2.411075,first_visit_proxy,6.050650239561944
39,3013,1,1989-09-26,G,3,JPCTB,,,,,,,,,,,8.2,11.0,1989,,,393013,322.0,11.1,1320.0,1970-03-01,OH,,3.674166666666667,construction_date,19.572895277207394
32,3013,1,1989-09-30,G,3,JPCTB,,,,,,,,,,,8.3,11.0,1989,,,323013,429.0,10.5,158.9,1981-08-01,NV,,1.7563,construction_date,8.164271047227926
23,3013,1,1989-10-19,G,3,JPCUB,,,,,,,,,,,10.3,,1989,,,233013,717.0,7.4,1174.1,1973-11-01,ME,,2.033,construction_date,15.964407939767282
53,3013,1,1989-10-27,G,3,JPCUB,,,,,,,,,,,8.2,,1989,,,533013,335.0,8.4,383.6,1970-10-01,WA,,1.8553000000000002,construction_date,19.071868583162217
6,3013,1,1990-01-29,G,3,JPCTB,,,,,,,,,,,9.6,,1990,,,63013,0.0,18.6,174.4,1982-07-01,CA,,1.8326,construction_date,7.581108829568788
20,3013,1,1990-04-11,G,3,JPCTB,,,,,,,,,,,10.2,21.0,1990,,,203013,146.0,14.0,1091.2,1984-01-01,KS,,1.5924,construction_date,6.275154004106776
27,3013,1,1990-06-21,G,3,JPCUB,,,,,,,,,,,8.0,,1990,,,273013,644.0,8.1,945.5,1985-10-01,MN,,1.2826,construction_date,4.720054757015743
39,3013,1,1990-08-16,G,3,JPCTB,,,,,,,,,,,8.2,11.0,1990,,,393013,74.0,12.7,1447.7,1970-03-01,OH,,3.9675,construction_date,20.459958932238195
32,3013,1,1990-09-27,G,3,JPCTB,,,,,,,,,,,8.3,11.0,1990,,784.0,323013,382.0,10.9,120.2,1981-08-01,NV,,1.7643999999999997,construction_date,9.155373032169747
23,3013,1,1990-10-03,G,3,JPCUB,,,,,,,,,,,10.3,,1990,,,233013,309.0,9.2,1375.4,1973-11-01,ME,,2.0582000000000003,construction_date,16.919917864476385
53,3013,1,1990-11-28,G,3,JPCUB,,,,,,,,,,,8.2,,1990,,,533013,294.0,9.0,494.1,1970-10-01,WA,,1.7312999999999998,construction_date,20.15879534565366
6,3013,1,1991-02-20,G,3,JPCTB,0.0,3.0,0.3,5.8,1.0,0.0,,,,,9.6,,1991,,,63013,0.0,18.4,375.1,1982-07-01,CA,,1.6664999999999999,construction_date,8.640657084188911
20,3013,1,1991-03-31,G,3,JPCTB,,,,,,,,,,,10.2,21.0,1991,,,203013,196.0,14.2,773.9,1984-01-01,KS,,1.5070000000000001,construction_date,7.24435318275154
53,3013,1,1991-07-28,G,3,JPCUB,,,,,,,,,,,8.2,,1991,,,533013,199.0,8.7,374.0,1970-10-01,WA,,1.553,construction_date,20.82135523613963
27,3013,1,1991-08-05,G,3,JPCUB,,,,,,,,,,,8.0,,1991,,,273013,925.0,7.3,1153.3,1985-10-01,MN,,1.2977,construction_date,5.842573579739904
23,3013,1,1991-08-15,G,3,JPCUB,,,,,,,,,,,10.3,,1991,,,233013,458.0,8.7,1302.3,1973-11-01,ME,,2.2289000000000003,construction_date,17.78507871321013
32,3013,1,1991-08-26,G,3,JPCTB,19.0,22.0,0.8,0.0,7.0,0.0,,,,,8.3,11.0,1991,,881.0,323013,328.0,10.3,128.7,1981-08-01,NV,,1.8127,construction_date,10.067077344284737
39,3013,1,1991-11-05,G,3,JPCTB,,,,,,,,,,,8.2,11.0,1991,,,393013,163.0,12.6,1135.8,1970-03-01,OH,,3.978,construction_date,21.68104038329911
6,3013,1,1992-03-11,G,3,JPCTB,0.0,3.0,0.3,5.8,1.0,0.0,,,,,9.6,,1992,,,63013,0.0,18.8,418.0,1982-07-01,CA,,1.4402,construction_date,9.69472963723477
20,3013,1,1992-04-16,G,3,JPCTB,,,,,,,,,,,10.2,21.0,1992,500.0,,203013,53.0,13.2,1068.8,1984-01-01,KS,,1.5834,construction_date,8.290212183436003
53,3013,1,1992-05-19,G,3,JPCUB,,,,,,,,,,,8.2,,1992,290.0,89.0,533013,222.0,9.8,374.8,1970-10-01,WA,,1.625,construction_date,21.631759069130734
27,3013,1,1992-08-04,G,3,JPCUB,,,,,,,,,,,8.0,,1992,330.0,50.0,273013,591.0,7.2,822.3,1985-10-01,MN,,1.2319,construction_date,6.841889117043121
23,3013,1,1992-09-28,G,3,JPCUB,,,,,,,,,,,10.3,,1992,,,233013,433.0,7.7,958.2,1973-11-01,ME,,2.1060000000000003,construction_date,18.90759753593429
32,3013,1,1992-11-16,G,3,JPCTB,19.0,22.0,0.8,0.0,7.0,0.0,,,,,8.3,11.0,1992,,725.0,323013,365.0,11.2,65.5,1981-08-01,NV,,1.9482,construction_date,11.293634496919918
39,3013,1,1993-02-02,G,3,JPCTB,0.0,0.0,3.6,5.3,0.0,0.0,,,,,8.2,11.0,1993,,,393013,234.0,11.2,1084.6,1970-03-01,OH,,3.9598,construction_date,22.926762491444215
20,3013,1,1993-03-07,G,3,JPCTB,,,,,,,,,,,10.2,21.0,1993,,,203013,260.0,12.0,1401.8,1984-01-01,KS,,1.5804,construction_date,9.180013689253936
